source	target
PPIC	FSTL1
ZNF672	FGFBP3
ZNF672	USH1G
ZNF672	LOC644619
ZNF672	KIAA0319L
ZNF672	SDCCAG3
NARG1	ARL5B
PPT1	CXorf26
PPT1	MTA3
PPT1	PIK3CG
PPT1	GMFB
PPT1	PKDCC
PPT1	TPBG
PPT1	LOC100129206
PPT1	C10orf72
PPT1	LAMP2
PPT1	LOC648605
PPT1	PTGR1
PPT1	RCBTB2
PPT1	SFT2D2
RHOT2	RNF31
RHOT2	CUL9
RHOT2	FBXL6
VSIG4	ADCY7
VSIG4	LOC731486
VSIG4	CD209
VSIG4	CSF1R
VSIG4	C2
VSIG4	LOC645993
VSIG4	CD14
VSIG4	GRN
VSIG4	LGMN
VSIG4	MS4A6A
LOC646531	RWDD3
LOC646531	LOC645676
KIAA0913	CLASP1
KIAA0913	PRPF3
KIAA0913	ZNF324
KIAA0913	HERC1
KIAA0913	C12orf51
KIAA0913	CLCN6
KIAA0913	MTMR3
OSBPL10	CFI
OSBPL10	NTN4
FOS	ZFP36
FOS	EGR1
FOS	DUSP1
FOS	JUNB
FOS	LOC100130229
FOS	MIR21
FOS	NR4A2
GLRB	RGS22
LOC440345	RASL11A
LOC440345	TNRC6B
LOC440345	LOC729602
LOC440345	LOC728653
LOC440345	LOC728779
LOC440345	GNL3L
LOC440345	WTAP
PSENEN	LOC653625
LRP1	NRBP1
LRP1	OBFC2B
LRP1	FLJ20254
LRP1	C18orf25
C6orf192	MARCKS
GUSB	SDC4
GUSB	MAPK13
EGFL7	ERF
EGFL7	GRASP
EGFL7	KIAA0895L
EGFL7	UNC119B
DCP2	YOD1
DCP2	SETDB2
DCP2	SMC4
TM9SF3	GTF2B
NDUFS7	NHEDC2
NDUFS7	PAF1
NDUFS7	HINT2
NDUFS7	PMPCA
NDUFS7	HAGH
NDUFS7	NDUFS8
NDUFS7	TCEB3
NDUFS7	GATA3
NDUFS7	GAMT
NDUFS7	TMEM93
POLR2L	CD151
FADS1	KIAA0367
FADS1	FADS2
FADS1	DHCR7
C1orf71	NPAT
C1orf71	BAD
C1orf71	EBF2
C1orf71	GUCY1A3
FCHO2	SLC39A10
FCHO2	ACBD3
FCHO2	IDH3A
FCHO2	TDRD7
FCHO2	LOC644311
FCHO2	TMEM30A
FCHO2	ZNF684
FCHO2	LOC646214
FCHO2	LOC100132060
FCHO2	C17orf81
FCHO2	DSC2
FCHO2	DYNLRB1
FCHO2	PIWIL4
FCHO2	PMS2L3
FCHO2	SNX14
FCHO2	TP53INP1
ANTXR1	CLDN11
ANTXR1	PTGFRN
METAP2	SRBD1
FYTTD1	PIK3C3
FYTTD1	PLA2G12A
FYTTD1	PPP2R3C
RBM42	CLPTM1
RBM42	TMUB1
RBM42	LTBR
RBM42	ZNF20
RBM42	C1orf159
RBM42	EDEM2
RBM42	LMF2
RBM42	GORASP1
RBM42	ZNF444
RBM42	PA2G4
RBM42	MAPRE3
RBM42	DLGAP4
RBM42	RPS6KA4
RBM42	PCNXL3
RBM42	FBRS
RBM42	ADRM1
RBM42	CYB5R3
RBM42	DEDD
RBM42	MAPK3
RBM42	SEPN1
RBM42	SPPL2B
FAF2	SMARCE1
FAF2	KLHL12
GMCL1	ABCB7
GMCL1	MPDZ
GMCL1	ODZ3
LOC92017	SYNJ2BP
LOC92017	C4orf29
LOC92017	LOC100128974
LOC92017	PPM1B
AK2	LOC651697
TMEM37	DYNC2LI1
LIPE	TUSC5
LIPE	TWIST2
F10	PDGFRL
ALCAM	DYNC1I1
ALCAM	CD9
ALCAM	SOAT1
ALCAM	ACACB
ALCAM	IGF2BP3
ALCAM	PTTG3P
ALCAM	ADAMDEC1
ALCAM	MIR155HG
ZNF207	GTPBP4
COX10	TST
COX10	CHCHD4
COX10	FCN3
PDS5A	ZXDB
POLG2	FAM43A
HSPB2	MAP1LC3A
SOX17	C8orf4
SOX17	DLL1
LOC649801	PPP4R1L
MRPL13	DARS2
MRPL13	TMBIM1
LOC400590	UNC13B
UQCRC1	SLC19A1
UQCRC1	NDUFA9
UQCRC1	ATP5H
GAPVD1	CCDC66
DKC1	DDX10
CACNA1H	SUSD2
CACNA1H	LINGO1
EIF3I	ELOF1
EIF3I	PSMB2
EIF3I	HAUS4
EIF3I	CUTA
EIF3I	LOC642393
EIF3I	NAT5
EIF3I	POLR1E
UXT	EIF4E2
SLC2A5	LPCAT3
SLC2A5	PDSS1
C3orf23	LOC653105
SVIL	LOC731954
FBXW4	PIK3IP1
FBXW4	UROD
FBXW4	C6orf97
FBXW4	RRAS
FBXW4	NSFL1C
FBXW4	ST7
WDR43	LOC730167
CKB	SLC7A10
CKB	LOC729317
CKB	PYGM
CKB	C19orf36
CKB	IRS1
CKB	FLJ23834
PC	FHOD1
PC	PLEKHH1
PC	BOK
PC	ACADS
PC	BAT3
PC	C14orf45
PC	FGFRL1
USP5	SRM
USP5	MYNN
USP5	CAPN7
USP5	PCBP3
USP5	ZNF219
USP5	ZDHHC12
USP5	COPG
USP5	CCDC126
USP5	POLR1D
USP5	RSBN1
USP5	GPC1
USP5	SPTAN1
USP5	G6PC3
USP5	IRAK1
USP5	CAPNS1
USP5	HYOU1
USP5	SMPD1
CCL3	CCL3L1
LPIN1	MRPS22
LPIN1	SCO1
LPIN1	FAT3
LPIN1	ST3GAL6
LPIN1	GPHN
LPIN1	PCYT2
RNASET2	TNN
RNASET2	FNBP1
RNASET2	SPINT2
ECHDC2	NPHP3
ECHDC2	ZNF177
ACTA2	FHL5
ACTA2	LOC387763
ACTA2	EDIL3
ACTA2	TRNP1
ACTA2	PFKP
ACTA2	MPZL2
ACTA2	PDLIM3
ACTA2	TAGLN
ACTA2	TPM1
UPF3A	HBS1L
LOC643911	LOC339804
LOC644739	LASS2
TAF1C	ADAD2
MLF2	ZFPM1
MLF2	ARSA
MLF2	SP2
MLF2	C1orf166
MLF2	UCP2
MLF2	PEX14
MLF2	ATP6V0C
MLF2	CTSL1
ZNF613	ZNF823
ZNF613	HARS2
ZNF613	ZNF30
MTA1	TSHZ1
MTA1	ZNF444
MTA1	IGSF8
MTA1	ZNF414
MTA1	COMMD5
MTA1	ZNF384
PROS1	ABI3BP
PROS1	PRRX1
CLCC1	GPSM2
LOC646103	LOC90342
LOC646103	LOC100130679
LOC650128	LOC643856
LOC650128	LOC729209
LOC650128	FOXP1
SSB	MPP6
SSB	RUNDC1
NR2F6	KLHDC8B
NR2F6	GRAMD4
NR2F6	OCEL1
NR2F6	C21orf124
PTPRB	FAM69B
TNFRSF10C	PRDM9
TNFRSF10C	PLEKHB1
ZNF615	ZNF792
ZNF615	RCOR3
ZNF615	NKRF
ZNF615	CLDN12
ZNF615	WDR75
ZNF615	CNOT6L
ZNF615	ZNF322A
ZNF615	C14orf135
ZNF615	MIER1
MYNN	LOC643888
MYNN	LOC388720
MYNN	SFRS1
MAP3K7IP2	DNTTIP2
JAM2	ECSCR
ANKRD13D	NDE1
QDPR	ENPP3
QDPR	RBPMS2
QDPR	ISCA2
QDPR	C1QTNF1
DNAJA1	ZNF446
DNAJA1	LTV1
FBLN1	PI16
FBLN1	LOC399888
MYO9B	LACTB2
MYO9B	TBCA
MYO9B	PBX1
MYO9B	PNPLA6
MYO9B	LOC285296
RG9MTD1	WDR33
SCN9A	MAMDC2
SCN9A	ABCA6
CDH11	ZC3H10
MBP	ANKRD13A
MBP	PLEKHA2
SLC20A1	PLCD4
SLC20A1	BTBD10
LOC649548	C5orf34
LOC649548	KCTD10
LOC649548	HDAC2
LOC649548	PFDN5
TWIST1	LOC220729
TWIST1	CTNNAL1
TWIST1	LOC100130887
ZNF562	C22orf34
ZNF562	ZNF264
PCDH12	HSPA12B
PCDH12	ITPKB
PCDH12	TNFRSF4
ZBTB33	ANKRD12
SNORD100	RFC2
RHOC	SIAH2
RHOC	TFAP4
IFITM2	SVEP1
GNG12	MDFIC
GNG12	KIF5B
GNG12	STT3B
GNG12	LOC389662
GNG12	CASC4
GNG12	TCEA1
LOC440704	LOC391169
LOC440704	DDX47
LOC440704	LOC649270
C5orf5	FAM13B
ADAMTS1	AXUD1
ABI3BP	MMP27
ABI3BP	NAP1L3
ABI3BP	LPAR1
ABI3BP	RELN
SNX5	LOC729768
SNX5	WDR4
CASP8	LSM8
PPOX	CXorf12
EFEMP1	C6orf145
EFEMP1	FHL1
EFEMP1	RAB7L1
EFEMP1	CCDC23
EFEMP1	HNMT
GTF2I	APOL6
GTF2I	LRRC32
GTF2I	EIF3CL
GTF2I	RGPD8
GTF2I	LOC100134407
GTF2I	LOC100129342
GTF2I	ATP13A3
GTF2I	CUGBP1
GTF2I	GTF2IP1
GTF2I	LOC730996
LOC440341	UTP14C
LOC440341	SRRM2
LOC440341	TIAF1
LOC440341	LOC440348
LOC440341	LOC100128056
POLR3F	ATPBD1B
POLR3F	N6AMT2
ABCD3	SNAPC3
CTSD	CTSB
CTSD	P76
CTSD	SLC17A9
CTSD	HMGA1
CTSD	FUCA2
OAS2	MX1
OAS2	OASL
OAS2	OAS3
OAS2	ISG15
OAS2	IFIT1
OAS2	IFIT3
OAS2	IRF7
OAS2	UBE2L6
GCOM1	DMGDH
GCOM1	PXMP3
GCOM1	TNS1
GCOM1	C8orf34
GCOM1	C19orf48
GCOM1	CAV1
NCKAP1L	MGAT4A
NCKAP1L	GLA
NCKAP1L	IRF5
PPAT	PIGN
FKBP2	SERPINH1
HRASLS5	WDR92
HRASLS5	MGST3
HRASLS5	RFESD
TRPC1	AHI1
TRPC1	YIPF1
YWHAQ	STT3A
KLHL7	LOC728689
CLTB	PINK1
CLTB	ZNF195
CIRBP	RIC8B
CIRBP	CABLES2
AARS2	GEMIN8
LOC220686	PI4KAP1
HOXB5	HOXB8
ANO6	KIAA0922
ANO6	PHLPP1
ANO6	SR140
ANO6	ARHGEF7
TSGA10	MYOM1
TSGA10	C20orf7
UBA6	INO80C
UBA6	SIRT7
HSD17B11	LOC100129958
NFIC	LOC729351
NFIC	CNTROB
NFIC	THOC2
NFIC	UBE2Z
NAGPA	GALM
NAGPA	C22orf25
LOC389293	ISCA1
ZFP36L1	RALA
ZFP36L1	MRPS14
ZFP36L1	TRUB2
LOC283412	LOC440737
LOC283412	C20orf199
LOC283412	LOC644315
LSM6	LOC645086
LSM6	PDE8A
LOC729148	BMI1
LOC729148	C1orf218
BLCAP	PARK2
BLCAP	CEBPA
IBTK	C6orf182
IBTK	SNX4
IBTK	TNRC15
IBTK	RRN3
IBTK	LOC100132474
IBTK	PSMC3IP
UBE4B	C16orf86
EPDR1	ANGPT1
EPDR1	WDR41
EPDR1	PDE1B
EPDR1	CCPG1
LYST	METTL11A
LYST	LOC728324
RBMS3	LOC644322
RBMS3	PRKCH
RBMS3	SFRS4
RBMS3	SORBS1
QRICH1	LOC100128695
LOC728635	DHRS4L2
LOC728635	DHRS4
LOC649679	INTS7
LOC649679	C6orf188
LOC649679	LOC652324
SEMA3G	BAI3
SEMA3G	HABP4
LOC388275	TMEM216
MST4	PLAG1
MST4	LOC643123
SRPX2	BAG3
SRPX2	SH2D4A
SRPX2	SLC35C1
SRPX2	CYP26B1
SRPX2	S100A10
TPSAB1	LOC652751
AADACL1	NCAPG
AADACL1	LOC732415
CD209	CCL18
CD209	FCER2
CD209	CLEC4G
PAK2	SPATA13
PAK2	FLJ32255
PAK2	LOC654069
PAK2	HOXA6
PAK2	TBC1D23
PAK2	ARID4B
PAK2	IRAK1BP1
PAK2	MPHOSPH10
ATP5G1	PGBD2
ATP5G1	FAM173A
HTRA1	C1orf198
HTRA1	PGAM2
HTRA1	LOX
HTRA1	AOX1
HTRA1	TF
HTRA1	PLAC9
HTRA1	SCIN
SEC24C	TTC31
SEC24C	SNORA70
SEC24C	METTL2A
SEC24C	FAM43B
SEC24C	EDEM1
SEC24C	KIAA0776
SEC24C	SEC16A
SEC24C	OPTN
SEC24C	SNORD95
SEC24C	LOC729978
TNFRSF11B	RAB3C
TNFRSF11B	C10orf11
TNFRSF11B	COL24A1
TNFRSF11B	NRP2
CUEDC1	FICD
CUEDC1	FLJ35801
CUEDC1	NFIC
CUEDC1	OPA3
C3orf15	SOX15
PIPSL	LIN7B
LOC390354	LOC402694
LOC390354	LOC728126
LOC390354	LOC729926
BTAF1	ZNF529
HSPA12B	AFAP1L1
HSPA12B	C20orf160
HSPA12B	CD320
TYK2	LOC730235
NPIP	BANK1
NPIP	FOXK1
NPIP	LOC728734
FAM168B	MED26
FAM168B	MAML1
FAM168B	PRCC
POLR2J3	UPLP
POLR2J3	POLR2J2
SFRS13A	RUFY2
CYFIP2	P2RX1
CYFIP2	SLC38A1
CYFIP2	RASGRP2
LOC388621	BRWD2
LOC388621	LOC728973
LOC388621	KIAA0947
LOC388621	LOC100129028
LOC388621	LOC387753
LOC388621	ARMCX1
LOC388621	FAM108B1
LOC388621	GAS1
LOC388621	HNRPH1
LOC388621	MCM3
LOC388621	SNRNP35
C5orf30	ARID5B
RAP2A	SLC9A6
RAP2A	SPRED1
ATP6AP2	NSMAF
ATP6AP2	ANKRD57
ATP6AP2	REEP5
ATP6AP2	DOCK11
ATP6AP2	RSPH3
ATP6AP2	RAB10
ATP6AP2	ENOX2
TMEM189-UBE2V1	COX4NB
TMEM189-UBE2V1	CARS
REXO4	LOC653464
EXOSC1	USE1
EXOSC1	LOC149086
EXOSC1	FAM165B
SNAPC4	SYNGR1
ANKZF1	PDRG1
ANKZF1	NLRP1
ANKZF1	NCAPH2
PTGS2	OSM
LOC648852	C21orf24
LOC648852	LOC728105
LOC648852	CCDC125
LOC441377	ZC3H18
LOC441377	LOC641768
LOC441377	LOC645979
ANGPT1	NME5
POR	ZC3H4
TLR7	RAVER2
PMS2	NSBP1
LOC643287	PEX11B
LOC643287	LOC389523
LOC643287	LOC442727
LOC196549	GALNTL4
LOC653764	NAV1
LOC653764	FZD4
LOC653764	MRAS
LOC653764	TK2
LOC653764	ELMOD3
GPHN	ESR1
HIRIP3	IQCC
HIRIP3	C1orf203
HIRIP3	C1orf104
HIRIP3	HOXC6
ARHGDIB	ALPL
ARHGDIB	RINL
ARHGDIB	RHBDF2
GDF10	PLCL1
AASS	NR3C2
CHN1	ANKRD50
LOC644934	LOC100131971
LOC644934	RPS26
ESR1	NHS
ESR1	APBB2
PEX11B	LOC400657
CDC123	NLN
CDC123	LOC572558
KLHL24	HKR1
MPRIP	MFN2
MPRIP	RNF122
MPRIP	HIP1
MPRIP	EXTL3
MPRIP	FAAH
MPRIP	PRPS2
TAF15	EIF2C2
TAF15	ZNF192
TAF15	LOC646808
SIL1	TNS3
SIL1	GGCX
BCYRN1	MCOLN3
POMT2	PKD1
POMT2	ILF3
POMT2	POFUT2
ENO3	C19orf54
LOC641848	LOC653702
LOC641848	POLI
LOC641848	LOC653115
LOC641848	POU6F1
LOC641848	LOC646527
LOC641848	ATXN1
LOC641848	GPBP1L1
LOC641848	LAMB1
LOC641848	LOC390183
LOC641848	LOC727865
SBDS	TTC35
SBDS	PSMC5
SBDS	NUDT15
SBDS	PLAA
SBDS	RABGEF1
ZNF93	LOC163233
ZNF93	LOC730202
ZNF581	C4orf14
ZNF581	BOLA1
ZNF581	AIP
HSPA9	FAM82A2
HSPA9	TXNDC14
KIDINS220	ZNF512
KIDINS220	PCM1
DPYSL3	SGIP1
DPYSL3	C14orf132
DPYSL3	CHST7
DPYSL3	IL17D
DPYSL3	SNCAIP
PELI1	SNAPIN
PELI1	C3orf26
LOC643997	UBXN4
LOC643997	LOC391532
DDX56	LOC91461
DDX56	COASY
DDX56	LSS
CHIC2	TLR4
AGPAT1	MUS81
AGPAT1	DULLARD
AGPAT1	BIN1
AGPAT1	EXOC4
AGPAT1	LOC729495
LOC283874	LOC643986
LOC651202	TMBIM4
LOC651202	CERK
LOC651202	SLC25A26
LOC654155	LOC442057
LOC654155	DMRTB1
LOC728519	LOC648984
LOC728519	LOC153561
FAM120B	ZNF263
FAM120B	ZNF433
FAM120B	MYH3
PCYOX1	LOC642852
PCYOX1	SLFN5
PCYOX1	CENTG2
PCYOX1	NT5DC1
PCYOX1	OSBPL1A
PCYOX1	TAF1
ADARB1	EPHA4
ADARB1	STOX2
ADARB1	PODXL
LOC642255	PYGO2
ASCC2	TRABD
ASCC2	PRR13
KLF13	SMARCD2
KLF13	DOCK9
POP7	SEC13
POP7	APRT
SLC35C1	DRG2
COL4A3BP	RSRC1
COL4A3BP	RC3H2
COL4A3BP	LOC91664
COL4A3BP	HOOK3
COL4A3BP	NTM
DYM	KIAA0196
DYM	LOC729142
CARM1	CMIP
CARM1	HAND2
LAPTM4B	CACNA2D4
LOC284821	TPT1
PNPLA8	EMX2OS
PNPLA8	KBTBD6
MAT2B	LOC731777
MAT2B	LOC440093
MAT2B	NINL
MAT2B	FLJ43663
USP49	TRIM61
USP49	SSTR2
USP49	LOC100127975
USP49	ZNF738
USP49	SLC16A14
USP49	SPTLC1
NSF	COMMD8
IL8RB	CLC
IL8RB	AIM2
IL8RB	SELL
IL8RB	QPCT
IL8RB	MEFV
IL8RB	SORL1
CTSG	CMA1
CTSG	CFC1B
CTSG	HDC
CTSG	ARHGAP5
RTKN	RING1
RTKN	FLJ39827
CREG1	C14orf109
PDIA6	SNHG3-RCC1
SELENBP1	FIS
SELENBP1	MYOM1
MRPS15	PEX11A
MRPS15	COPS5
MRPS15	PPPDE2
GLRX2	CHCHD1
GLRX2	SNAPC5
GLRX2	IDI1
GLRX2	KIAA1407
GLRX2	MID1IP1
GLRX2	SC4MOL
C5orf13	C1orf54
UBQLN2	C14orf133
UBQLN2	NOP58
UBQLN2	VPS39
UBQLN2	CBS
UBQLN2	C14orf138
UBQLN2	PRKAG1
UBQLN2	TCERG1
LOC730994	ACD
C14orf135	METAP2
C14orf135	ZNF518B
C14orf135	ZNF45
C14orf135	DAB2IP
C14orf135	NONO
BAZ1B	SNX33
BAZ1B	UBE2N
BAZ1B	ZUFSP
BAZ1B	TMEM117
BAZ1B	TMUB2
AGPAT2	C15orf17
AGPAT2	PAPLN
AGPAT2	CLMN
AGPAT2	LOC649707
AGPAT2	LOC553158
AGPAT2	CDKN2C
AGPAT2	GPAM
AGPAT2	LONP2
LOC651316	LGR4
AQP1	PKIA
PDE2A	NOSTRIN
PDE2A	ANAPC2
PDE2A	C9orf58
DCXR	GCDH
DGAT2	CNKSR3
DGAT2	C7orf63
PTPN1	CBLB
PTPN1	KREMEN1
PTPN1	LOC729941
FOXO3	LOC651309
LOC643505	AOF2
LOC728518	LOC649260
LOC728518	STXBP6
MKX	OXT
PAPD4	C19orf53
PAPD4	PPP1R2
PAPD4	TMEM123
PAPD4	SGOL2
PAPD4	RAB21
ADAMTS5	EGOT
OR52N2	TGM3
OR52N2	LOC100132266
GALNT10	SH3RF3
HEY2	C3orf70
HEY2	CASQ2
HEY2	SLC22A3
RNF19B	PRKD1
RCOR3	WDR19
RCOR3	LOC730432
RCOR3	ZNF594
RCOR3	C5
RCOR3	ZNF558
RCOR3	RNF38
RCOR3	POLR3C
RCOR3	RFTN2
RCOR3	ZNF34
RCOR3	RFC1
RCOR3	ZNF84
PSMA4	TPRKB
LOC286297	LOC100133920
HOOK2	G0S2
NT5C2	NCOA3
NT5C2	NF2
NT5C2	LOC100134182
NT5C2	CBY3
NT5C2	C2orf28
CLEC3B	FBLN2
MIER1	TOR1AIP2
DCAF7	TNXB
DCAF7	SAMD4B
DCAF7	ABCA3
DCAF7	MTF1
DCAF7	SDCBP
LOC728565	LOC728499
LOC728565	LOC100134241
LOC728565	GUSBL1
LOC728565	SMA4
SNORD33	LOC595101
ZNF518B	MIER1
ZNF518B	ZNF471
CCDC106	SUV39H1
CXCL2	CH25H
LOC203547	ZNF480
JAZF1	NOB1
JAZF1	VAMP7
JAZF1	UBE2E1
C13orf27	RAB18
C13orf27	LOC728895
C13orf27	SPAG9
EDN1	ABCB1
TUG1	C1orf31
C21orf33	CCDC85B
C21orf33	ACY1
C21orf33	C19orf52
C21orf33	SFT2D1
C21orf33	LOC646675
C21orf33	MCCC2
C21orf33	LIN52
C21orf33	RASSF9
C21orf33	ACADM
C21orf33	MLX
C21orf33	PRDX3
C21orf33	TRAF6
TTLL3	CEP164
TTLL3	PPP2CA
NDUFAF2	NDUFS4
SPSB3	PAXIP1
SPSB3	C16orf58
SPSB3	LOC653468
SPSB3	CALM2
SPSB3	RP9
SPSB3	CTDSP2
SPSB3	RALGDS
SPSB3	PIGQ
SPSB3	KLHL22
SPSB3	TGIF2
SPSB3	MYL6B
SPSB3	C9orf90
SPSB3	SAFB
SPSB3	GRAMD1A
SPSB3	C10orf73
SPSB3	POMT1
SPSB3	TJAP1
SPSB3	FAM53C
SPSB3	GEMIN4
SPSB3	FRS3
SPSB3	RXRB
SPSB3	GTPBP6
SPSB3	C16orf48
SPSB3	SLC25A28
SPSB3	PPIF
SPSB3	C11orf2
SPSB3	ZNF821
SPSB3	CCDC93
SPSB3	CLK3
SPSB3	GRK4
SPSB3	NUB1
SPSB3	ULK1
SPSB3	VPS16
SPSB3	ZXDC
CPVL	CTSC
SIPA1	CARD11
SIPA1	MFNG
SIPA1	SLC25A44
SIPA1	ATP2A3
SIPA1	MLKL
PACSIN3	PKNOX2
LOC653034	OR2W5
NKG7	PVRIG
NKG7	PRF1
NKG7	RUNX3
UNG	ING3
ZNF281	TRIP6
ZNF281	ARMC1
ZNF281	FTSJ3
ZNF281	LOC100132485
FTH1	HTATIP2
FTH1	PRAMEF13
FTH1	LOC731954
FTH1	CDCP1
FTH1	SVIL
JAK2	MYRIP
DCN	GALNT12
DCN	CILP
NCAN	LOC389523
ZBED3	PDE8B
DNAJC1	CPN2
VPS45	FAM172A
TOMM40	KIAA0753
TOMM40	FBXL2
CSDE1	RGS7BP
CSDE1	SFRS12IP1
CSDE1	UACA
CSDE1	SLC25A36
CSDE1	BP75
CSDE1	LOC100129443
CSDE1	CAMK2D
CSDE1	RBM41
ACSL4	B3GNT6
UBE1	TMEM184B
UBE1	PYCR2
UBE1	HVCN1
UBE1	ODF2
UBE1	TBCD
UBE1	TMEM69
EIF3H	LOC652489
EIF3H	LOC651436
LOC650369	PHLDA3
LOC650369	BTN2A1
ACY1	COQ6
LOC653650	LOC100134081
ITGAE	STS
MED13L	GOT1L1
MED13L	ZNF83
MED13L	LOC126235
MED13L	INVS
MED13L	LOC100132771
PLEKHM2	TTYH2
PLEKHM2	HOMER3
WASF2	SUPT6H
WASF2	LTBP3
WASF2	WDR81
WASF2	MGAT4B
GPT2	FRMD4A
GPT2	ACACB
GPT2	PDE3B
GPR146	NXNL1
GPR146	PPP1R3D
LOC646195	LOC645899
PNPO	SNX11
PNPO	NIPSNAP1
ANP32B	TRIM39
S100A4	CLEC3B
S100A4	C13orf33
S100A4	AKR1B1
S100A4	S100A6
S100A4	IL17D
S100A4	RBMS2
IL2RB	SPOCK2
COPB2	IRF4
COPB2	CCNYL1
COPB2	PRKD2
SPAG7	SSSCA1
SPAG7	ECAT8
SPAG7	FAHD2B
COL16A1	CYP27C1
COL16A1	GPSM1
COL16A1	ERBB2
COL16A1	NRBF2
SPIN4	LOC729706
ACSL1	CBR3
ACSL1	RNF123
ACSL1	TMEM135
ACSL1	TOR1B
ACSL1	DUSP18
ACSL1	SUB1
ACSL1	PDHA1
ACSL1	LPL
ACSL1	C20orf111
ACSL1	ELOVL5
ACSL1	ACPL2
ACSL1	CMAS
ACSL1	DTNBP1
ACSL1	METRNL
ACSL1	PTPLB
ZNF434	ZNF616
PGRMC1	PRDX6
PRND	LY6H
SAMSN1	C1orf59
LOC644322	LOC653458
PDK4	ERRFI1
PDK4	TNK2
TNFRSF1A	RNF19B
TNFRSF1A	MYD88
TNFRSF1A	MGAT1
TNFRSF1A	UBE2Z
ITGAM	IQGAP2
ITGAM	TNFAIP6
ITGAM	ALOX5AP
ITGAM	NPL
EAF1	KLHL2
EAF1	LYSMD3
EAF1	FLJ22795
EAF1	LOC440354
CAPN7	STK11IP
CAPN7	MGC4677
CAPN7	CHPF2
RPL36	LOC127295
PRRC1	SRP72
PRRC1	BLMH
PRRC1	TSPYL5
PRRC1	ARMCX5
PRRC1	LDLRAP1
PRRC1	ARHGAP28
ADCY6	CYB5D1
ADCY6	RXRA
ADCY6	TACC2
TMEM14B	TMEM14D
DNM1L	KCTD20
DNM1L	HNRPR
DNM1L	TAF1
MCAM	ZBED3
MCAM	ABCB6
MCAM	C2orf7
PPP1R12C	TNFRSF6B
PPP1R12C	BCL10
C16orf58	PPDPF
C16orf58	ACCN2
LOC728973	LOC647958
LOC728973	MTCH1
LOC728973	TUBD1
LOC728973	HECA
LOC728973	TFG
LOC728973	HNRPA1L-2
LOC728973	LOC644907
LOC728973	LOC391019
LOC728973	LOC728791
LOC728973	BRIX1
LOC728973	CYFIP1
LOC728973	GTF2H1
LOC728973	KIAA0251
LOC728973	LOC100131866
LOC728973	MRPL10
LOC728973	RAC1
LOC728973	ZNF16
HBP1	CCNE1
COL8A1	CA2
ASAP3	SLC27A3
ASAP3	RAB3IL1
TARS	LOC154860
TARS	CCT6A
TARS	STK19
CHD4	DOCK7
CHD4	SDCCAG10
CHD4	FAM89B
CHD4	ATG4D
RNF146	TXNDC16
RNF146	CD302
INHBB	LOC647588
EIF4A2	CCDC59
EIF4A2	PPIA
EIF4A2	SECISBP2L
EIF4A2	RPL34
WDR45L	UBR4
WDR45L	COPZ1
WDR45L	MTMR12
WDR45L	C18orf54
WDR45L	PGAM4
LOC647340	TMEM126A
LOC647340	C10orf59
UBN2	PEG3
DNAJC24	MFF
DNAJC24	RBM17
TOP2A	CDKN3
TOP2A	CEP55
TOP2A	KIF11
TOP2A	ASPM
THBS1	ZDHHC23
CCDC45	KIAA0907
GGA2	LOC645566
GGA2	PRG2
GGA2	NPM3
SDCCAG10	PPP1R9A
SDCCAG10	RABEPK
HSPA8	GSTA4
HSPA8	STIP1
LOC644330	PDIA6
LOC644330	BCL9
LOC644330	PTPRG
LOC644330	TPM3
KIF13B	TBC1D2B
APBA3	COG8
APBA3	LLGL1
APBA3	LOC731049
APBA3	LOC401589
APBA3	TCEA2
CSF1R	CLEC4GP1
CSF1R	FAM20A
CSF1R	CD14
CSF1R	FCGR2B
CSF1R	MTSS1
UTP14C	NIF3L1
GFM2	C5orf22
MGEA5	FOXJ3
LOC402644	LOC643997
LOC402644	CKAP2
TP53INP2	KIAA1274
MRPL47	TUG1
LOC402251	LOC100133981
VCAN	MTIF3
VCAN	CD47
VCAN	FAM102B
VCAN	CHSY1
VCAN	AMMECR1
MRPL40	VPS26B
OSBPL11	IPO9
OSBPL11	PKLR
OSBPL11	MGAT2
LOC652773	NBEAL2
LOC652773	LOC644584
LOC652773	TNFAIP8
SEMA4D	ITK
SEMA4D	ADAM8
SEMA4D	TBC1D10C
SEMA4D	FOLR3
SEMA4D	C9orf164
SEMA4D	PIM2
SEMA4D	SYTL1
SEMA4D	IL1B
SEMA4D	ARHGAP25
SEMA4D	HSH2D
SEMA4D	LOC654103
SEMA4D	LEF1
SEMA4D	PLAC8
SEMA4D	RAB37
CAV1	NEFH
WWC3	OLFML2A
WWC3	CPSF3
WWC3	URB1
WWC3	ENAH
WWC3	LAPTM4B
TGFB3	TRAF5
ZNF576	NCAN
ZNF576	LOC653333
ZNF576	LOC723805
ZNF576	LOC391142
AKR1C4	UCHL3
AKR1C4	NPR3
AKR1C4	FAM92A1
AKR1C4	CCDC107
AKR1C4	AKR1C3
AKR1C4	LOC255326
AKR1C4	PSMD9
AKR1C4	KRT24
AKR1C4	ZDHHC3
AKR1C4	AKR1C2
AKR1C4	FGF1
NCOA7	GPR126
PPA2	LOC100132767
ABCB7	MCM6
POP5	PTGER2
POP5	PDCD6
POP5	LOC550112
POP5	LOC100133328
ZNF2	FBXO45
RP9	KLHL36
RP9	MORG1
