tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
adipose	M369	NA	13	MECR	MECR	0.137446955293554	0.000130255851764508	0.000310893683928495	-0.0839012143223672	0.0202926978355566	0.0322896386943134	8	1.5	0.127482890076044	0.362056177989587	8	1.7	0.0576309407982074	0.177993424479509	11	1.48887755178597	0.0360012455264177	0.101768884002052	230	M106
adipose	M571	NA	13	C6orf120		-0.166641862265756	3.33294740577477e-06	9.31752147691731e-06	0.207857411714431	6.5081522213004e-09	1.93713236704589e-08	8	1.5	0.127482890076044	0.362056177989587	6	1.3	0.321354591407467	0.816428903358218	10	1.35352504707815	0.116830700239778	0.244732264096913	231	M312
adipose	M215	GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	24	ATP6V1F,PSMB3	ATP6V1F	0.226952646076782	1.8809213470427e-10	6.99813383532063e-10	-0.174365667219401	1.22194229831975e-06	3.20364146606111e-06	13	1.3	0.160182830778972	0.444936024011857	16	1.8	0.00247445079734256	0.00956997786080512	17	1.24637098085113	0.118013186639618	0.244732264096913	232	M48
adipose	M200	NA	22	SMAD1,KL		-0.0314496585614279	0.383486434848889	0.513344275221	0.0517428154993899	0.152787872303872	0.211810036673314	12	1.3	0.166091130904335	0.458411521295965	12	1.5	0.0627337003515878	0.191802129171622	20	1.59962051018327	0.000598812663409457	0.00445587070125272	233	M44
adipose	M352	NA	20	SEC23A,GFM1		-0.0238241846536754	0.509180686993898	0.629939920828637	0.0591414774456161	0.102147928074492	0.146837646607082	11	1.3	0.172186982118345	0.473943497471708	8	1.1	0.450100335439877	1	15	1.3196869209012	0.0759693740630505	0.182182479980586	234	M94
adipose	M44	NA	33	SMAD1,KLF8	SMAD1	-0.0638015804933393	0.0768356956225238	0.12623007137986	0.0788350395265781	0.029235374400343	0.0451069043252665	17	1.2	0.177800045740704	0.486307152134033	17	1.4	0.0537766000445547	0.167452059215659	30	1.59962051018327	2.13940869994549e-05	0.000251753674923818	235	M7
adipose	M176	NA	16	FUCA1,SLC38A6		0.221651119362835	5.03269525904957e-10	1.79334070498527e-09	-0.195872364447227	4.71614673211022e-08	1.30402745707529e-07	9	1.3	0.184798305786209	0.502280802477109	9	1.5	0.0839290585342554	0.24932350460861	12	1.3196869209012	0.110466426999147	0.23785537047476	236	M31
adipose	M417	GO_MITOTIC_SISTER_CHROMATID_COHESION	16	DDX3X	DDX3X	-0.0639997046602979	0.0759219318508835	0.12515117843267	0.100471119089316	0.00541265951452541	0.00937947162448581	9	1.3	0.184798305786209	0.502280802477109	6	1	0.556368855555171	1	7	0.7698173705257	0.904198184791494	1	237	M119
adipose	M389	NA	16	SCOC		-0.0639975887073373	0.0759316438316791	0.12515117843267	0.146815472076758	4.57810738768046e-05	0.000105296469916651	9	1.3	0.184798305786209	0.502280802477109	6	1	0.556368855555171	1	7	0.7698173705257	0.904198184791494	1	238	M112
adipose	M359	NA	16	VTI1B		0.0953835321137791	0.008084351987356	0.0153209067625548	-0.0429251560784981	0.23567903341172	0.305778438221359	9	1.3	0.184798305786209	0.502280802477109	6	1	0.556368855555171	1	14	1.5396347410514	0.00973195148920005	0.0406972516821093	239	M99
adipose	M49	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	212	RPL35,TMEM258,RPL29,LSM7,LAMTOR4,TCEB2,SNRPD2,TAF10,POLR2G,TMEM216,TRAPPC6A,NEDD8,RPS19	LSM7,LAMTOR4,RPS19	-0.0619945172373325	0.0855894063186263	0.139703998700726	0.0474241473445807	0.190101300870289	0.257195877648038	96	1.1	0.188986786146637	0.513205619625393	82	1.1	0.263296588429066	0.691495192448654	141	1.17028840155389	0.00239045919622645	0.0131475255792455	240	M8
adipose	M701	GO_LYMPHOCYTE_ACTIVATION	51	BCL11B	BCL11B	0.0582860533939471	0.106068612450566	0.168775842452788	-0.0967328353757411	0.00741950769820308	0.0127343344070388	25	1.2	0.193477076280505	0.523993223539351	8	0.4	0.999703910673957	1	31	1.0695501842598	0.336053523835229	0.524824330434031	241	M448
adipose	M796	GO_RESPONSE_TO_BACTERIUM	49	CMTM2		0.0524249031209113	0.146121554080071	0.219399128678089	-0.0961676085293676	0.00777502586704707	0.0132018895594826	24	1.2	0.201302442580957	0.542765733282226	7	0.4	0.999851862383547	1	35	1.25684468657257	0.0256249008893903	0.0822282407990278	242	M722
adipose	M684	NA	10	OTUD7B	COL8A1	-0.110396809784324	0.00215646656987612	0.0044177007463859	0.141810075081759	8.29318300194222e-05	0.000187337080311731	6	1.4	0.202999906274153	0.545405057918875	6	1.6	0.112038161331598	0.322415031092637	9	1.58362430508144	0.0301790044977515	0.0886656570003182	243	M445
adipose	M680	NA	10	LYST		-0.00325893555107024	0.928060647067709	0.950604630397289	-0.052776668004024	0.144741341968918	0.204008688123322	6	1.4	0.202999906274153	0.545405057918875	4	1.1	0.523343830425799	1	9	1.58362430508144	0.0301790044977515	0.0886656570003182	244	M445
adipose	M207	NA	47	CHCHD2,ROMO1		-0.0996187631038224	0.00566264111565655	0.0110413810399166	0.144452776952125	6.07490178475012e-05	0.000138463977616377	23	1.2	0.20954825049785	0.561507933372881	15	0.9	0.783030118235835	1	35	1.31032743919268	0.00946836739899019	0.0399249491990753	245	M48
adipose	M729	NA	25	HNRNPF,GANAB,NEK9	HNRNPF	-0.049541831785486	0.169646659963207	0.25026591819645	0.0874908437103945	0.0154964862713464	0.0251321219657092	13	1.2	0.210172324707307	0.562187821860249	8	0.9	0.74239747673157	1	14	0.985366234272896	0.615503429076703	0.850941899215332	246	M472
adipose	M94	NA	56	SERP1,SEC23A,KIF5B,TMED2,SRSF1	SRSF1	0.0070480158879962	0.845190035590715	0.898458315144752	0.03621843632737	0.31709635324145	0.398140830620779	27	1.1	0.212355347397728	0.567527143221393	27	1.3	0.0457913798964482	0.145878939523208	42	1.3196869209012	0.00370499974883793	0.0191298966623673	247	M11
adipose	M323	GO_CAJAL_BODY	30	PNISR		-0.164538315886537	4.43986564544002e-06	1.22763498174462e-05	0.0940729656194187	0.00922906017368635	0.0155146327172269	15	1.2	0.242366993527207	0.641522399606452	17	1.6	0.0185468215348732	0.0625646113109724	21	1.23170779284112	0.100165605148327	0.220364331326319	248	M82
adipose	M716	GO_REGULATION_OF_IMMUNE_RESPONSE	39	PSMB9,TAP1	PSMB9,PARP12	0.120751429306545	0.000786321051650455	0.00171499332816867	-0.153612668329128	1.98012845128323e-05	4.77116664928245e-05	19	1.2	0.247495183098655	0.653955940720205	17	1.2	0.218722709416181	0.584030031475397	25	1.12793753923179	0.226043914959128	0.387298907642264	249	M453
adipose	M534	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	48	RPL35,SNRPD2	SNRPD2	-0.0963344624023554	0.0074717228346139	0.0143208020996767	0.0862093099408446	0.0170803251015674	0.0275243455458379	23	1.1	0.248976877215786	0.657298955849675	19	1.1	0.372896436290402	0.922667954831018	31	1.13639707077603	0.173912614252144	0.32116709055323	250	M231
adipose	M569	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	17	PSMA2,LSM3		-0.0612532765728905	0.0894052767643804	0.144997019367873	0.119106410329803	0.000964474277014523	0.00186982369413543	9	1.3	0.252230452494834	0.665309864269606	4	0.6	0.916486707151889	1	10	1.03504856541271	0.535851368960238	0.774687979125373	251	M309
adipose	M119	GO_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	135	STX12,2-Sep,EXOC5,CRK,CD46,TAF9B,DDX3X,TPRG1L,VAMP3	STX12,VAMP3	-0.0553618195450284	0.124806014446356	0.193330310475193	0.120161880164685	0.000867985946619457	0.00170232902709087	61	1.1	0.258172814509016	0.679213747703097	44	0.9	0.843046005467635	1	80	1.04271559182317	0.315202393265573	0.493784554155974	252	M13
adipose	M171	GO_ACTIN_FILAMENT_BUNDLE	13	PTRF,TMBIM1	PTRF	0.15597769591074	1.37502769502064e-05	3.65731743260578e-05	-0.101227256580066	0.00507191049292863	0.00881919831416457	7	1.3	0.278843083697489	0.728543547423043	7	1.5	0.153538350009835	0.428046309118327	11	1.48887755178597	0.0360012455264177	0.101768884002052	253	M30
adipose	M519	GO_PYRIMIDINE_NUCLEOTIDE_CATABOLIC_PROCESS	13	RNF181		-0.091805771079044	0.0108109036284013	0.0201853633142288	0.131822721085935	0.000256141187018842	0.000546866838107739	7	1.3	0.278843083697489	0.728543547423043	5	1.1	0.541532642083102	1	11	1.48887755178597	0.0360012455264177	0.101768884002052	254	M208
adipose	M470	GO_REGULATION_OF_GROWTH	51	HNRNPUL2,FAM134C,MAP4K4,PTPRF	FAM134C,PTPRF	-0.0593522439773311	0.0998186800044213	0.161368217515135	0.0729561442466685	0.0436687703480564	0.0653739579766761	24	1.1	0.279647545194461	0.728763903184879	22	1.2	0.194162160827519	0.52537996459211	35	1.20755665964816	0.0576216026446687	0.145782654691012	255	M133
adipose	M562	NA	83	NDUFB6,MKKS,DPH3	NDUFB6	-0.125814457893938	0.000466215222920894	0.00104846623465766	0.158335136955336	1.08272571135178e-05	2.6595107278835e-05	38	1.1	0.281812734594425	0.733147782543852	38	1.3	0.0488100260664976	0.154201081308935	53	1.12358886438174	0.117735344393019	0.244732264096913	256	M278
adipose	M473	GO_SET1C_COMPASS_COMPLEX	22	CHP1,SPTBN1	CHP1	-0.0724261259051619	0.0445246764672506	0.0756023029947275	0.105966906494171	0.00334222607052703	0.00601838573553977	11	1.2	0.293283720351267	0.757795212754424	9	1.1	0.405488360555567	0.988011767774239	16	1.27969640814662	0.0966252758391118	0.214440305151713	257	M133
adipose	M212	NA	11	TMEM147		0.171645867593858	1.6608377749556e-06	4.88595298911356e-06	-0.135537605011157	0.000169900797634956	0.000372163651962285	6	1.3	0.294199776200455	0.759220932047146	7	1.7	0.0613212789297972	0.187862162291488	7	1.11973435712829	0.445932925161703	0.661706921207689	258	M48
adipose	M231	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	70	RPL35,RPL29,SNRPD2,TRAPPC6A	RPL35,SNRPD2	-0.113224866342775	0.00165020967529616	0.00345043841198288	0.1155812308743	0.00136320952712081	0.00256425286514175	32	1.1	0.308341462676169	0.788647582716805	23	0.9	0.767905697307263	1	43	1.08088643045241	0.256712181641283	0.431549381762423	259	M49
adipose	M292	GO_REGULATION_OF_CATABOLIC_PROCESS	20	NARG2,ARID1B,VPS26A	ARID1B	-0.104863895071473	0.00357787804227235	0.0071557560845447	0.117992977101665	0.00107693605297913	0.00207197582816517	10	1.2	0.308867871803028	0.789329005718849	9	1.2	0.280098126839267	0.729312103845637	14	1.23170779284112	0.167913339582995	0.313520848077474	260	M72
adipose	M444	REACTOME_RNA_POL_I_PROMOTER_OPENING	100	NRGN,ACRBP,C6orf25,TREML1	TUBB1,PF4	0.0206170833788562	0.567842299221069	0.682489794313208	-0.0909457835950182	0.0118513567369057	0.0197913746167468	45	1.1	0.310048519094806	0.791679818311043	21	0.6	0.999715841393966	1	51	0.897387106212816	0.899670431309088	1	261	M129
adipose	M92	NABA_CORE_MATRISOME	18	PCOLCE,COL5A1	COL3A1	0.0944822938633634	0.00870599162270702	0.0164374319443648	-0.0966959800389888	0.00744223772910554	0.0127343344070388	9	1.2	0.326019913457112	0.826207393368775	11	1.7	0.0285236045692702	0.0944358380286852	15	1.46631880100133	0.0175729201845511	0.0624597562960849	262	M11
adipose	M332	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	59	IREB2,ZNF92	IREB2	-0.168401388864257	2.61495824067223e-06	7.51800494193267e-06	0.150920084435711	2.77180149284776e-05	6.51265133272226e-05	27	1.1	0.327331531905056	0.82824038480234	27	1.3	0.0873425592027665	0.258957040761327	29	0.864879563980447	0.906819840635009	1	263	M85
adipose	M793	GO_REGULATION_OF_IMMUNE_RESPONSE	34	PSMB9,TAP1	PSMB9	0.11612699439741	0.00124621666600473	0.00264951946637981	-0.151197598420485	2.67806812731944e-05	6.33225454403568e-05	16	1.1	0.336584109814173	0.848728702156005	14	1.1	0.338399926919091	0.852599317947186	22	1.13855342195398	0.226562206842115	0.387298907642264	264	M716
adipose	M455	GO_RESPONSE_TO_TYPE_I_INTERFERON	25	ISG15,IFIT3	OAS2	0.0806312526410211	0.0252578913614563	0.0443767119058919	-0.077785895407677	0.0314609205706862	0.0482400782083855	12	1.1	0.342561724544642	0.861654843179399	12	1.3	0.158308677767682	0.440536338865888	21	1.47804935140934	0.00394386214455329	0.0193747014091647	265	M129
adipose	M34	REACTOME_NETRIN1_SIGNALING	32	ELTD1,MYO1B	ELTD1	-0.109362253354828	0.00237468526693015	0.00478546334566003	0.102749435595698	0.00444401048909823	0.00784336464447577	15	1.1	0.352586709635409	0.882484130629102	16	1.4	0.0796661746140912	0.23852712635935	25	1.37467387593875	0.0101910043368674	0.0411537628135716	266	M7
adipose	M35	REACTOME_DSCAM_INTERACTIONS	23	CCM2L		-0.140555342762865	9.10211627244282e-05	0.000222496175548602	0.168057521182823	2.95501680658399e-06	7.5900431681802e-06	11	1.1	0.360828210780819	0.900883592048164	12	1.4	0.088896434933079	0.26330690386032	20	1.53007179234922	0.00212179988137541	0.0117981399997358	267	M7
adipose	M224	NA	14	TMEM189,PREB		0.18872037258441	1.32216199710762e-07	4.2342656363067e-07	-0.117430363633716	0.00113825641707939	0.0021734254605365	7	1.2	0.366526921698313	0.912859503097686	10	2	0.00823079114373816	0.0293639035398226	10	1.25684468657257	0.204091808646633	0.364913269170305	268	M48
adipose	M396	GO_PLATELET_AGGREGATION	67	CAPNS1,CPNE2,PPP2R1A,TMEM222	PPP2R1A	0.0735785448573297	0.0412337240064021	0.0702500483072035	-0.0524677130665149	0.14711125056434	0.206002173024436	30	1.1	0.370801911275238	0.918983349087038	27	1.1	0.291444459032364	0.754970458722064	44	1.15554675661001	0.0891535605651425	0.2032058632701	269	M115
adipose	M158	NA	74	YME1L1,TBC1D23,UBL3,PDCD7,CSNK1A1	YME1L1	-0.0431263412644804	0.231962265217046	0.32785727988778	0.0890277380568455	0.013768318711603	0.0224734492518423	33	1.1	0.37194626105941	0.921067576326566	24	0.9	0.794987194592743	1	42	0.998681994195502	0.553982408378613	0.780822001781554	270	M25
adipose	M232	REACTOME_PEPTIDE_CHAIN_ELONGATION	44	LSM7,RPS19	RPS19	-0.109323338219945	0.002383274235388	0.00478546334566003	0.0664400939049857	0.0662590717978591	0.0980324278646687	20	1.1	0.378955928021819	0.934614295267459	20	1.2	0.136890547981661	0.38696434233922	35	1.39966794641036	0.00136309394394188	0.00832193724760558	271	M49
adipose	M185	NA	28	ELTD1,MYO1B	ELTD1	-0.153680861828473	1.84381164787742e-05	4.80911697848441e-05	0.149264462297155	3.3990016398224e-05	7.85340104908738e-05	13	1.1	0.388277644307159	0.955276278862669	12	1.2	0.298405468364702	0.766462776611874	21	1.3196869209012	0.0373230088723204	0.104119662703414	272	M34
adipose	M177	NA	12		VWA5A	0.176829636925653	7.90032328828939e-07	2.43753877065514e-06	-0.156682691076711	1.34006617748762e-05	3.25996868177276e-05	6	1.2	0.391058111422662	0.960560215436246	6	1.4	0.243900941531637	0.645020260008753	8	1.17305504080107	0.351175171973755	0.540105279692158	273	NA
adipose	M190	NA	12	ECSCR,TM4SF1	ECSCR	0.0430001726407455	0.233332155644648	0.328874848903042	-0.019047789571359	0.598872879468208	0.683543394295545	6	1.2	0.391058111422662	0.960560215436246	3	0.7	0.870563042613372	1	9	1.3196869209012	0.164082172391846	0.310957225581551	274	M37
adipose	M742	NA	35	MIS18BP1	MIS18BP1	-0.149241605659798	3.21235139738842e-05	8.20934245999262e-05	0.137486662639964	0.000136401586177912	0.000301393897842898	16	1.1	0.392537090349098	0.963413586337803	18	1.4	0.0487889494948949	0.154201081308935	23	1.15629711164677	0.186990294800637	0.341577939238708	275	M486
adipose	M336	GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	105	CLTC,ANXA5,RNF14,RAB1A,GMFB	CLTC,ANXA1	0.147971179616743	3.75475003676296e-05	9.54725386232189e-05	-0.12646008196131	0.00045476116880373	0.000939221026182398	46	1	0.395121904042955	0.968974233178038	47	1.2	0.0468853778081351	0.149051316257066	71	1.18981296995537	0.0152984543929103	0.0565037804584863	276	M87
adipose	M414	NA	19	CRK	TPD52L2	-0.015558260412254	0.666432800427887	0.763759078331823	0.10605312117829	0.00331646054766337	0.00599331798970595	9	1.1	0.402963151303896	0.984228581945799	3	0.4	0.987450989977231	1	13	1.20392491029583	0.216825015146799	0.384959500576421	277	M119
adipose	M204	GO_MITOCHONDRIAL_ENVELOPE	96	NDUFB7,DPM3,COA3	NDUFB7	-0.0809413383189793	0.0246996309128481	0.0436993469996544	0.116871944973186	0.00120229057965661	0.00227849825208331	42	1	0.407465262231816	0.991237609083168	36	1	0.447257343683671	1	66	1.2097130108261	0.011037237089162	0.0436315778680937	278	M48
adipose	M513	GO_MITOCHONDRIAL_ENVELOPE	89	NDUFB7,DPM3	NDUFB7	-0.0811370048262881	0.0243528806144431	0.0432370441786252	0.113216418243046	0.00171047243361897	0.00317032619564542	39	1	0.408533024085667	0.992245008899268	34	1.1	0.398289994086774	0.974542342609031	62	1.22577661566853	0.00875290933882721	0.0373478208628145	279	M204
adipose	M691	NA	26	GMFG,VASP		-0.0227842397725412	0.527849734704176	0.647394050162793	0.0623570184646376	0.0847860034243872	0.123280798082586	12	1.1	0.408299092114533	0.992245008899268	6	0.6	0.951336391827511	1	24	1.62423005649378	8.58879484623739e-05	0.000804801887443726	280	M446
adipose	M485	GO_REGULATION_OF_TRANSFERASE_ACTIVITY	33	IQGAP1	IQGAP1	0.135593235931895	0.000160722260181076	0.000378257970472673	-0.15341078149537	2.03109959275159e-05	4.87078859683557e-05	15	1.1	0.410900398838131	0.994018813444275	15	1.2	0.182231149892293	0.497866348329677	22	1.17305504080107	0.167267502007935	0.313520848077474	281	M142
adipose	M349	NA	20	FSTL1	ZMPSTE24	0.215290354482374	1.58696733500449e-09	5.53796876905016e-09	-0.15033661754813	2.97912487720698e-05	6.91484948562722e-05	9	1.1	0.479950198168243	1	15	2.1	0.000499868935288432	0.00213746772892349	16	1.40766604896128	0.0275862691955848	0.0845372558123493	282	M93
adipose	M480	GO_TAXIS	27	LAMB2,CDC42BPB		0.130386611679613	0.000285956240241297	0.000663733291569248	-0.0788331498529482	0.0292392581396985	0.0451069043252665	12	1.1	0.474305021248372	1	15	1.5	0.0326063677224694	0.107019386384235	20	1.30339448977896	0.0505373779490374	0.133187048136526	283	M139
adipose	M82	NA	65	BTAF1,NKTR,PNISR	BTAF1	-0.113349602426927	0.0016306250099077	0.00342570469966049	0.0430623785486823	0.234183673327528	0.304619379701103	25	0.9	0.762313396023498	1	31	1.3	0.0399136076296451	0.129740591823986	48	1.29938404519503	0.00338332826500302	0.0180206747588582	284	M11
adipose	M421	NA	17	TM9SF3	EIF4H	0.0490897801206962	0.173578925120104	0.254582423509486	0.0284559653006066	0.43191127306532	0.520350248026314	8	1.1	0.427614098839959	1	10	1.6	0.0496884755697082	0.156650271889547	13	1.34556313503652	0.0794991695992529	0.187100371242893	285	M120
adipose	M324	GO_RNA_SPLICING	71	FBXO3,SREK1,PEX1,CSPP1,ZRANB2	SREK1	-0.165688513745224	3.79720138483805e-06	1.05570543996047e-05	0.152422080128742	2.2992489280841e-05	5.46206552868806e-05	29	1	0.62749416473467	1	33	1.3	0.0510910669934658	0.160240164661325	43	1.06566267791083	0.304475355045443	0.486488931030651	286	M83
adipose	M83	NA	101	FBXO3,SREK1,PEX1,TUBE1,CSPP1,PRPF39,ZRANB2	PAXBP1	-0.173626373279805	1.25362034805494e-06	3.77578509592736e-06	0.160502096736963	8.15928801902139e-06	2.02382340079648e-05	41	1	0.655132714540491	1	45	1.2	0.0550836949470466	0.170996010081016	61	1.0627181805277	0.26716484563174	0.446156474883367	287	M11
adipose	M101	GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_ORIENTATION	11	NUMA1		-0.152665138694582	2.09642584635625e-05	5.43995629875007e-05	0.170825303365156	2.01374908110845e-06	5.22542069251732e-06	5	1.1	0.524399500084085	1	7	1.7	0.0613212789297972	0.187862162291488	6	0.959772306109963	0.679354922426287	0.926559543794343	288	M11
adipose	M278	NA	106	NDUFB6,TCEB1,MKKS	NDUFB6	-0.0881643343170177	0.0143949580626114	0.0262008948909402	0.121945490836326	0.000724984445793742	0.00143891200274262	45	1	0.505998505144432	1	46	1.2	0.0810286860628969	0.242129026463538	69	1.14538864832934	0.0511463553229318	0.134093553333697	289	M69
adipose	M578	NA	82	CLTC,RAB1A	CLTC	0.139063043937947	0.000108212344060598	0.000261857170541263	-0.118483461325105	0.00102598073173337	0.00198147423762246	35	1	0.497987057754909	1	36	1.2	0.0969810668051515	0.285581492551348	53	1.13729116760591	0.0929466324667542	0.208101752337069	290	M336
adipose	M659	NA	12	TM9SF3	TM9SF3	0.0311214230012428	0.388472739632575	0.517282121721271	0.0502318003003093	0.16515308066447	0.227085485913647	5	1	0.619643349127959	1	7	1.6	0.101895898895882	0.299473329184798	8	1.17305504080107	0.351175171973755	0.540105279692158	291	M421
adipose	M286	NA	10	FPGT,SNRNP48		-0.133545506026114	0.000202100948068895	0.000471258431902586	0.14193692444989	8.17120730317941e-05	0.000185409457193219	3	0.7	0.863995789588097	1	6	1.6	0.112038161331598	0.322415031092637	8	1.40766604896128	0.12140264011144	0.24473998365095	292	M71
adipose	M638	NA	10	COPG1		0.155946653172275	1.38052891230771e-05	3.65731743260578e-05	-0.113840586824342	0.00161168154955171	0.00299820170615133	5	1.2	0.419763261955162	1	6	1.6	0.112038161331598	0.322415031092637	8	1.40766604896128	0.12140264011144	0.24473998365095	293	M386
adipose	M213	NA	46	NHP2,S100A16,YIF1A	NHP2	0.146759224845251	4.35218190687016e-05	0.000110110202243815	-0.102024189578116	0.00473383650571815	0.00825972852377029	20	1	0.479679276030035	1	21	1.3	0.124558222493633	0.356081698202138	35	1.33881281830556	0.00530115275103274	0.0250282682051767	294	M48
adipose	M210	NA	32	VKORC1,DCTPP1,DTD1	VKORC1	0.114750902131977	0.00142481209274528	0.00301654777794608	-0.064485849725152	0.0746629245903833	0.109505622732562	11	0.8	0.856378521343041	1	15	1.3	0.146686460410559	0.41045169936079	22	1.2097130108261	0.117340372142298	0.244732264096913	295	M48
adipose	M187	NA	16	CCM2L,EGFL7	CCM2L	-0.144039541877562	6.03654472924968e-05	0.000149729982009821	0.163951407806519	5.16099887619203e-06	1.30573271567658e-05	7	1	0.541232317283168	1	8	1.4	0.189860862080823	0.514658551140518	13	1.4296608309763	0.0387571753761901	0.107164648854384	296	M35
adipose	M45	NA	24	EEF2K,RPS6KA2	CD59	0.137286642286021	0.000132659025657055	0.000315143037476384	-0.0897130060855063	0.0130541512504455	0.0215862762507367	9	0.9	0.743332189284264	1	11	1.3	0.223930941198478	0.597411544357275	21	1.5396347410514	0.00136506085286811	0.00832193724760558	297	M7
adipose	M486	GO_NUCLEOPLASM_PART	47	MIS18BP1,SMC3	ZC3H7A	-0.13539802941436	0.000164293750346436	0.000384873322570818	0.126604675498845	0.00044790481142961	0.000928851781079437	20	1	0.52944488287524	1	20	1.2	0.230979404941931	0.613520099215838	32	1.19801365869045	0.077556134922711	0.184352270355111	298	M142
adipose	M85	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	73	IREB2,ZNF92	IREB2	-0.16201541654418	6.23306189843349e-06	1.70482665978776e-05	0.140285872373091	9.89967313948698e-05	0.000222632649270241	28	0.9	0.77672262426762	1	30	1.1	0.234802599961705	0.623129976821449	39	0.940050957354279	0.761016717463149	1	299	M11
adipose	M221	GO_HELICASE_ACTIVITY	25	MRPS12	SRA1	0.128417369171847	0.000353657472494514	0.000813412186737383	-0.0748693784881524	0.0384238087271232	0.0580371558684308	8	0.8	0.890980620681101	1	11	1.2	0.27549129103696	0.721649318022614	18	1.26689944406515	0.0899288173818983	0.204053729126639	300	M48
adipose	M541	REACTOME_MEMBRANE_TRAFFICKING	10	COPE		0.127622165135629	0.000385019597460249	0.000877567190607594	-0.0986626344158525	0.00631276588976924	0.0109019096935947	5	1.2	0.419763261955162	1	5	1.4	0.279383197493917	0.728700504803721	7	1.23170779284112	0.306259749067956	0.486488931030651	301	M233
adipose	M492	NA	10	MIB1,SMAD2		-0.0934586589053599	0.00946347801693843	0.0177352588021142	0.0809888117986182	0.0250871839652935	0.0393006659022864	5	1.2	0.419763261955162	1	5	1.4	0.279383197493917	0.728700504803721	9	1.58362430508144	0.0301790044977515	0.0886656570003182	302	M164
