tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logSi.Rho	logSi.Pval	logSi.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	logSi.All.Overlap.Size	logSi.All.FE	logSi.All.Pvalue	logSi.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
adipose	M570	GO_HUMORAL_IMMUNE_RESPONSE	36	VSIG4,MS4A6A	ADAP2	0.597841036673445	1.02615026950127e-25	3.43760340282925e-24	-0.576014086298537	3.82901241699515e-23	5.1308766387735e-21	-0.368976308811678	7.91743231225898e-09	1.35751089144481e-07	34	3.1	5.2927401328143e-16	8.48245129591236e-15	34	2.6	2.33492201912808e-13	2.92562696630489e-12	27	4.5	1.86627717070613e-14	2.64791796220188e-13	11	1.4599967223861	0.114485150899682	0.535185743507702	41	M202
adipose	M201	KEGG_LYSOSOME	56	IFI30,NPL,GRN		0.570771741825383	4.2579826760808e-23	6.91599610417972e-22	-0.561117437842914	8.32954520205298e-22	7.44106038050066e-20	-0.368742501963597	8.1045426354914e-09	1.35751089144481e-07	46	2.7	9.65321404548123e-16	1.51191897907148e-14	47	2.3	2.28326989021588e-13	2.87584698443901e-12	34	3.6	1.48897063571387e-13	1.9256821304782e-12	15	1.27986725663717	0.178561673378473	0.673340887205157	42	M30
adipose	M562	GO_INFLAMMATORY_RESPONSE	40	LCP1		0.596204083885666	1.50173591259389e-25	4.2364760481596e-24	-0.557358609862378	1.76844260351946e-21	1.16532343210909e-19	-0.386590251297158	1.29049019772184e-09	3.00740324338654e-08	36	3	3.45567461913169e-15	5.22575998830447e-14	38	2.6	4.84937375385951e-15	7.17588312534304e-14	32	4.8	2.2639872640808e-18	4.29979313461645e-17	12	1.43345132743363	0.11419930240445	0.535185743507702	43	M200
adipose	M521	NA	68	ANG,HDDC3,CSNK2A2,PHF13	ANG	-0.530119229790463	1.36606816065267e-19	1.83053133527458e-18	0.436794353545994	6.97987735979664e-13	6.4503694221569e-12	0.327508148661244	3.76121297489892e-07	3.81940120819952e-06	52	2.5	3.53144117786354e-15	5.32364757562928e-14	56	2.3	5.91364094687341e-15	8.67094344307518e-14	36	3.2	8.34169353417403e-12	9.40194617029334e-11	20	1.40534443866042	0.061835649824326	0.424921901356907	44	M178
adipose	M496	NA	50	PXMP2		-0.596810067567188	1.30461030877317e-25	3.88483958612454e-24	0.436396905354165	7.36115648763619e-13	6.68742352097118e-12	0.353911551539028	3.43449508284931e-08	4.281138056761e-07	42	2.8	3.64926067025427e-15	5.46709114077845e-14	47	2.6	7.97300508247693e-18	1.4670853760092e-16	33	4	9.92987290827894e-15	1.44282249727523e-13	11	1.05119764011799	0.481498952519564	1	45	M160
adipose	M203	GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	86	ALCAM,FPR3,BCAT1,KIAA1598,RAP2A,SPRED1	BCAT1,GPNMB	0.588272793396527	9.21892638405485e-25	2.05889355910558e-23	-0.534704062928108	1.35943751869492e-19	4.28622652953221e-18	-0.356695530126724	2.63371340547403e-08	3.5291759633352e-07	60	2.3	3.38208275214597e-14	4.63499068078186e-13	70	2.3	8.0598013320568e-18	1.47274551613038e-16	37	2.6	8.03632214522974e-09	6.96000323673039e-08	23	1.2778829663168	0.117473839721136	0.538170752910504	46	M30
adipose	M545	GO_IMMUNE_EFFECTOR_PROCESS	66	CORO1A,FGR,EVI2B,HCK,PRKCB1	RAC2	0.353683115649791	8.27487129891e-09	3.25416254073891e-08	-0.347478957447849	2.1729988897502e-08	1.07845130083899e-07	-0.244497345588098	0.000180554102705334	0.000827153838034692	49	2.5	1.61176091777585e-13	2.06785496472093e-12	53	2.2	2.32591890719505e-13	2.92193562716378e-12	31	2.8	1.02565038993856e-08	8.81949640118292e-08	25	1.80991329221418	0.00117847831204971	0.0701849305842938	47	M191
adipose	M563	NA	31	FERMT3		0.552343690796533	1.89647107900838e-21	2.82363471763469e-20	-0.512207124759562	7.42720625574776e-18	1.42177948324314e-16	-0.343570284513681	9.00539504955916e-08	1.04932429273124e-06	29	3.1	1.62540445064595e-13	2.07982787000427e-12	31	2.8	1.87526905435714e-14	2.65287328980025e-13	18	3.5	2.20335710180721e-07	1.61780740625844e-06	8	1.23307641069559	0.315309835105982	0.886308086533012	48	M200
adipose	M505	GO_MITOCHONDRIAL_PART	93	SDHB,COQ9,MRPL12,CHCHD10,CAMK1	SDHB	-0.48313898834224	4.37520777111827e-16	4.18769886664178e-15	0.305184584701713	1.06542923639354e-06	3.91143884045848e-06	0.259718960619587	6.71999795591831e-05	0.000339803670223794	62	2.2	3.28014378301404e-13	4.07819938382983e-12	74	2.2	1.07035318988807e-17	1.94112172481957e-16	36	2.3	3.21203863041509e-07	2.3195919690303e-06	29	1.48996732959051	0.0130461656662443	0.198756828351981	49	M170
adipose	M923	GO_MITOCHONDRIAL_PART	52	COQ9,ACY1		-0.475937382649322	1.35611647118795e-15	1.27522531325744e-14	0.295563194345958	2.38238159999423e-06	8.29192556881107e-06	0.282309437472762	1.38104430127537e-05	8.13450269762197e-05	41	2.6	4.88627961733615e-13	5.9825921000075e-12	47	2.5	4.43824309560748e-16	7.13669489773683e-15	26	3	3.11368939048117e-08	2.55449619382333e-07	15	1.3783185840708	0.110855677105448	0.535185743507702	50	M818
adipose	M156	GO_MITOCHONDRION	54	BCKDHB,ACADM		-0.632889053419656	1.69784872743971e-29	1.30006702558241e-27	0.462503527658442	1.92340853825965e-14	2.24118907936341e-13	0.376314588303024	3.76756926732957e-09	7.76698895111018e-08	42	2.6	5.86806039375447e-13	7.09461737831368e-12	47	2.4	1.27021970158868e-14	1.82911637028769e-13	35	3.9	3.56668228086559e-15	5.36002346507652e-14	13	1.15030044794057	0.334222662348444	0.89427414921896	51	M25
adipose	M818	GO_MITOCHONDRIAL_PART	70	COQ9,MRPL12,CHCHD10		-0.47505288173409	1.55541444713272e-15	1.43741748907438e-14	0.291885387751384	3.21590567580471e-06	1.10495220655854e-05	0.265557226134111	4.52476952877537e-05	0.000237772202688588	50	2.4	1.09602754996944e-12	1.31196945435548e-11	58	2.3	1.11314583087987e-15	1.72662877432941e-14	30	2.6	2.25963364804297e-07	1.65660679607284e-06	22	1.50171091445428	0.0257085779199214	0.30133628723801	52	M505
adipose	M567	NA	32	KYNU,IFI30,NPL		0.589742408173316	6.6112999694618e-25	1.61075308346887e-23	-0.549367724512658	8.49402139377255e-21	3.25199676218721e-19	-0.36283665936429	1.4530963480908e-08	2.16349900715741e-07	29	3	1.23202455685816e-12	1.4674781388355e-11	28	2.4	2.61061411092819e-09	2.35835252268119e-08	23	4.3	7.38109739482927e-12	8.35831310625737e-11	11	1.64249631268437	0.0547761975103324	0.407778359243586	53	M201
adipose	M326	NA	78	RCOR3,BAZ2B,PLSCR4,PHF3	RCOR3	-0.387876608131265	1.94790235171608e-10	9.15855842561244e-10	0.35651425280267	8.74708073588767e-09	4.55187890721921e-08	0.232952515884868	0.000366930666263368	0.00148996088725125	53	2.3	5.42964233146744e-12	6.17749872806579e-11	59	2.1	1.19910615501587e-12	1.43180398311796e-11	33	2.5	8.30424560970543e-08	6.44046315453682e-07	19	1.16391347099312	0.266403227495726	0.797645420758	54	M62
adipose	M301	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	51	C20orf24,GPX1,NQO1	NQO1	0.38125025056683	4.16950813334298e-10	1.86238029955987e-09	-0.460870604103573	2.43828239591279e-14	2.78067949831756e-13	-0.353917963963131	3.43240567746112e-08	4.281138056761e-07	39	2.5	1.02165862177412e-11	1.143499116343e-10	37	2	1.27864436476735e-07	9.66799438187729e-07	33	3.9	2.36190296052857e-14	3.33152628116662e-13	18	1.6864133263925	0.0125172623923825	0.198756828351981	55	M55
adipose	M564	NA	53	DOCK2,FCGR2A	DOCK2,PLEK	0.507167740147077	8.23285709761227e-18	9.0057375598371e-17	-0.498159386944906	7.8044811501802e-17	1.16200052680461e-15	-0.315229836293254	1.06284495881625e-06	8.90132653008606e-06	40	2.5	1.14542211307445e-11	1.27610075599796e-10	44	2.3	2.88411702215492e-12	3.34446646992195e-11	30	3.4	4.88481912862253e-11	5.14505840097709e-10	7	0.631079200756943	0.946735081368856	1	56	M200
adipose	M77	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	71	LOC647285,TIGA1,LOC643433,LOC390354,LOC728820	LOC390354,LOC649447	-0.315060667920531	3.45107222081772e-07	1.12107558203533e-06	0.366549215009152	3.0775597858961e-09	1.71830421379199e-08	0.285874745274298	1.06203042569972e-05	6.54308400201205e-05	49	2.3	1.415806453183e-11	1.55932655939607e-10	45	1.8	2.6896973722084e-06	1.76772481247048e-05	32	2.7	2.08325420921483e-08	1.7326928112504e-07	15	1.00947276579833	0.530598557731593	1	57	M13
adipose	M571	GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	46	ALCAM,BCAT1,KIAA1598	BCAT1	0.588056506171439	9.67986205235238e-25	2.07536242402435e-23	-0.531638955371647	2.38641738021646e-19	6.73220903050538e-18	-0.367112266451135	9.53311400935309e-09	1.5028673850039e-07	36	2.6	1.96141920585517e-11	2.1310554614967e-10	44	2.6	1.39622727718872e-17	2.50386631418527e-16	22	2.9	9.49778334312377e-07	6.53599241757904e-06	16	1.66197255354624	0.0207496511713798	0.264805072091895	58	M203
adipose	M526	PID_ER_NONGENOMIC_PATHWAY	26	NAALAD2,FHOD3,SVIL		-0.645618884695593	5.40902646387157e-31	5.79847636927032e-29	0.519276139911804	2.18120370193057e-18	4.49663532397994e-17	0.465588849935094	8.93535824408683e-14	3.77748108471998e-11	24	3.1	4.72200780475613e-11	5.00636607695463e-10	22	2.3	5.0471152983346e-07	3.55434805827243e-06	22	5.1	5.63226022035656e-14	7.65352769098593e-13	3	0.551327433628319	0.931772156298929	1	59	M180
adipose	M82	GO_ACETYL_COA_BIOSYNTHETIC_PROCESS	81	UQCRHL,UQCRC2,LOC729769,DLD,SQSTM1,LOC647081	UQCRHL	0.35353740636131	8.4003655787087e-09	3.25416254073891e-08	-0.340069330001392	4.48706719385066e-08	2.1473821570571e-07	-0.227053578973057	0.000520247370410011	0.00203422559840886	53	2.2	5.01133669234e-11	5.25536700083656e-10	59	2	1.80338625190675e-11	1.9682206514023e-10	27	2	0.000191626846481451	0.00101249496979904	17	1.00282603153793	0.538829152959927	1	60	M13
adipose	M490	GO_MITOCHONDRION	47	BCKDHB,ACADM		-0.620721189477679	3.95200359509746e-28	2.35363769663582e-26	0.45120648605174	9.6745262696315e-14	1.0371092161045e-12	0.369605712900604	7.43423420329481e-09	1.32824984432201e-07	36	2.5	5.94627125912599e-11	6.22230207245635e-10	41	2.4	5.51519824300035e-13	6.71851422329133e-12	31	3.9	6.60051481565574e-14	8.86932687206777e-13	13	1.32162179125086	0.168323681030978	0.653778935018872	61	M156
adipose	M694	GO_CELL_PROJECTION	53	PTPN11	PTPN11	0.386865370491157	2.19021150803413e-10	1.02082901591852e-09	-0.395461353961636	1.23296779755238e-10	8.47270178830863e-10	-0.323834816176734	5.15696947199749e-07	5.11876969813084e-06	39	2.4	7.77847875676744e-11	8.06954441347229e-10	41	2.1	1.02832623363569e-09	9.6698747583988e-09	30	3.4	4.88481912862253e-11	5.14505840097709e-10	16	1.4424667445873	0.0722280100248973	0.470316512325359	62	M309
adipose	M62	NA	93	RCOR3,BAZ2B,PLSCR4,PHF3,RFC1	RCOR3	-0.381012714070504	4.28347348202597e-10	1.89747255071564e-09	0.348588668271486	1.94620806323607e-08	9.74922917658441e-08	0.226939141865979	0.000523737187650042	0.00203422559840886	58	2.1	1.11318538670921e-10	1.1474372447618e-09	65	1.9	3.47152487122042e-11	3.71322305515905e-10	34	2.2	3.10288374579413e-06	2.01186978356329e-05	23	1.18169822691661	0.21591616698824	0.728000571412139	63	M12
adipose	M178	NA	91	ANG,HDDC3,CSNK2A2,PHF13,DAPK2,GSDMB	ANG	-0.520610560363263	7.75015096822769e-19	9.66065329993033e-18	0.429023556140228	1.95002237826041e-12	1.71346228647144e-11	0.318843483907262	7.86617697851533e-07	7.14622179743088e-06	57	2.1	1.25461714808227e-10	1.28570501952286e-09	62	1.9	5.17218617987972e-10	5.01016588990758e-09	40	2.6	9.32140404444959e-10	8.79969728188352e-09	25	1.31268436578171	0.0823599193744124	0.504905412004164	64	M27
adipose	M688	NA	50	CRYAB,MARCH2		0.377600688231908	6.29481306243594e-10	2.74310552964688e-09	-0.387936039262588	2.93677105279178e-10	1.91964546865414e-09	-0.317063296323457	9.1278295307745e-07	7.90380971530026e-06	37	2.5	1.8197259461388e-10	1.82502244577413e-09	36	2	2.59146060123974e-07	1.89412211217887e-06	26	3.1	1.07857833533561e-08	9.24167298340847e-08	15	1.43345132743363	0.0838475749320788	0.504969664759486	65	M307
adipose	M26	GO_MITOCHONDRIAL_PART	475	COX5B,ACLY,ACACA,NDUFB8,ATP5B,COX8A,SDHB,FASN,UQCRFS1,AACS,COQ9,MRPL12,CYC1,PDHB,BRP44,CHCHD10,ATP5A1,NDUFA2,CAMK1,ATP5J,AGPAT2,CLPP,GPAM,ELOVL6,RTN3,POLR2I,ADORA1,UQCRH	ACACA,FASN,AGPAT2,ELOVL6	-0.453351684032227	3.98401367596118e-14	3.05061618616456e-13	0.256950256017649	4.53732420719497e-05	0.000135866244416565	0.224987298621558	0.000586697813896961	0.00223028388828916	206	1.4	3.82732212720173e-10	3.74503081980145e-09	317	1.8	1.17072695052514e-42	8.68859509128197e-41	128	1.6	9.04812138756408e-09	7.80825359098553e-08	120	1.20711690731253	0.0119283811571374	0.198756828351981	66	M5
adipose	M687	GO_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS	36	LEP,ANXA2		0.420326901468777	3.6369862328769e-12	2.29344073037885e-11	-0.423998617844747	3.73730606039816e-12	3.23096136834422e-11	-0.366146456728472	1.0491083945871e-08	1.60663456999624e-07	29	2.7	5.2967358065607e-10	5.10271006194606e-09	30	2.3	7.77226079246711e-09	6.76775921712298e-08	26	4.3	2.55637779674823e-13	3.18655464896989e-12	8	1.06181579809898	0.489505505933414	1	67	M307
adipose	M113	NA	36	EIF4B,HSPB8	LOC731365	-0.47157293411779	2.6574998383372e-15	2.37403318891457e-14	0.418336795022805	7.67947299686711e-12	6.33261157895503e-11	0.335553767857544	1.85678971904176e-07	2.03110059062527e-06	29	2.7	5.2967358065607e-10	5.10271006194606e-09	28	2.2	4.00156218619492e-07	2.87254999794707e-06	16	2.7	8.83426163833045e-05	0.00048984457635984	11	1.4599967223861	0.114485150899682	0.535185743507702	68	M13
adipose	M546	GO_IMMUNE_RESPONSE	40	GPSM3,FYB,WAS	WAS	0.454371649051593	3.43821186849896e-14	2.670842842776e-13	-0.369709855244581	2.19812298695092e-09	1.26687518387709e-08	-0.287019609608466	9.75386085948749e-06	6.07915048916895e-05	31	2.6	7.81797718594759e-10	7.43864338165901e-09	36	2.5	1.85310240793351e-12	2.18566406256021e-11	24	3.6	8.16035416524786e-10	7.7338995074962e-09	6	0.716725663716814	0.870926737956503	1	69	M191
adipose	M86	GO_NUCLEAR_EUCHROMATIN	97	FAM98A,ATP5G2,C4orf18	FAM98A,TUBB4Q	-0.3587601736703	4.8743109831233e-09	1.94972439324932e-08	0.270151098648702	1.74131262201302e-05	5.49025626705282e-05	0.197032582374124	0.00268791241423822	0.00809393850579599	58	2	1.17534240613894e-09	1.09245698790255e-08	71	2	1.06886999132763e-13	1.40496698587588e-12	24	1.5	0.0274209236166116	0.104733598991714	14	0.689632941033361	0.960698132101809	1	70	M13
adipose	M880	NA	37	CRYAB		0.39257990664877	1.12318598685524e-10	5.42367287346315e-10	-0.381366454444703	6.15468934012482e-10	3.83594591431035e-09	-0.319985881924467	7.14637439450115e-07	6.72009943061862e-06	29	2.6	1.74242566348778e-09	1.59194344709565e-08	27	2	5.50939306472172e-06	3.48326502545447e-05	19	3.1	1.32898038890508e-06	8.95853726282573e-06	13	1.67881686996731	0.0324410963342065	0.334392839137206	71	M688
adipose	M15	NA	488	FTHL3,FTHL8,LOC729009,FTHL11,LOC284988,FTHL2,FTHL12,S100A11,LOC730278,EHD2,ANXA2P1,CFL1,TMSL3,CMPK1,CORO1C,LOC643357,KIF1C,ATF2,FBXO3,TRIM56,MED23,MPDZ,ANO6,CDKN1B,LETMD1,GMCL1,ZNF226,RBMS3	FTHL3,LOC729009,LOC730278	-0.362222666528084	3.37930924087652e-09	1.38267920084719e-08	0.262891421229994	2.9670798445625e-05	9.08774169534572e-05	0.202692286540536	0.00200585578843689	0.00621467458151544	208	1.4	1.86999146079009e-09	1.69883969997202e-08	283	1.6	2.60531972370845e-23	7.34974406267226e-22	106	1.3	0.00212575578532288	0.00971083892840679	114	1.1162120992311	0.100543442812054	0.523216362594766	72	M2
adipose	M575	NA	25	PARVG,ITGAX		0.464568643086357	7.6694382776489e-15	6.42315455753096e-14	-0.43828659817698	5.71287561162834e-13	5.37210759268911e-12	-0.313799865718177	1.19596950198984e-06	9.86214850871625e-06	22	2.9	2.66017438700074e-09	2.39863200801711e-08	21	2.3	1.18971576058758e-06	8.09476562633919e-06	14	3.4	9.01223597351538e-06	5.59524148471534e-05	6	1.1467610619469	0.428979523511246	0.991090623284602	73	M204
adipose	M844	GO_MYELOID_LEUKOCYTE_ACTIVATION	16	FCER1G		0.589020312402537	7.78621716232663e-25	1.81452713000308e-23	-0.576619529690147	3.36726791270879e-23	5.1308766387735e-21	-0.395109896613722	5.15923135713322e-10	1.31683238448734e-08	16	3.3	4.37382170217927e-09	3.87143410849776e-08	16	2.8	8.30393091949053e-08	6.44046315453682e-07	14	5.2	1.09983818711635e-09	1.03021736206782e-08	6	1.79181415929204	0.0978028142703167	0.519032756919701	74	M562
adipose	M59	NA	93	LOC100133478,SLC19A2,JPH2,EPB41L4A,ZNF473	LOC100133478,ZNF473	-0.403435628091874	3.04749706518401e-11	1.63345842693863e-10	0.317413573792704	3.67253156709883e-07	1.49127039391286e-06	0.275861498405014	2.20076826003202e-05	0.000124169661829175	55	2	5.48696397409969e-09	4.82133227888104e-08	67	2	1.81858409480362e-12	2.15020825326781e-11	42	2.7	1.25532144319085e-10	1.28570501952286e-09	7	0.359647286452882	0.999890132075553	1	75	M10
adipose	M485	GO_AU_RICH_ELEMENT_BINDING	145	CCNT2,C5orf24,HECTD1,GPBP1,WASL,PUM2,RNF160,SMC3,CCDC76	CCNT2,CNOT7	-0.320037550805209	2.19552088657849e-07	7.40125280003817e-07	0.285137636502679	5.51658623658288e-06	1.81404308147756e-05	0.220619451280301	0.000753756116222585	0.00278629847100211	77	1.8	5.48454052810465e-09	4.82133227888104e-08	92	1.8	1.88202010564736e-11	2.04940518953564e-10	43	1.8	7.26029887059292e-05	0.000409633704698716	35	1.15335164276269	0.195638729519086	0.680924409235261	76	M149
adipose	M845	GO_AXON_EXTENSION	29	BCAT1,KIAA1598	BCAT1	0.585667101511114	1.65538240149871e-24	3.2862406192715e-23	-0.552840357547759	4.31703342366418e-21	1.92827492923667e-19	-0.402424992725618	2.29904941995182e-10	8.36478364364449e-09	24	2.8	6.24756278526834e-09	5.47968052293354e-08	29	2.8	1.44436528730395e-13	1.87301563063286e-12	18	3.7	5.19596056771011e-08	4.14951961012762e-07	9	1.48288068355203	0.134596431595107	0.596228820950224	77	M571
adipose	M309	NA	72	PTPN11,ITGB1	ARHGEF6	0.3685162453269	1.71698764597958e-09	7.1898857675395e-09	-0.385746043292802	3.76513766320034e-10	2.38618076806886e-09	-0.306111862481495	2.2320906186134e-06	1.5910111547903e-05	45	2.1	1.21529920078829e-08	1.03033450696006e-07	47	1.8	4.56771678011104e-07	3.24039202165524e-06	33	2.7	7.48364190852572e-09	6.52822578060182e-08	21	1.39363323500492	0.0613852691611667	0.424921901356907	78	M55
adipose	M12	GO_NUCLEIC_ACID_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	282	RCOR3,BCLAF1,BAZ2B,FBXO11,RSBN1,PLSCR4,ZNF615,MARCH7,PHF3,ZNF322A,CAND1,PTK2	FBXO11,RSBN1	-0.310184339622955	5.33294914289969e-07	1.6814474944672e-06	0.308713247451483	7.87375598953888e-07	2.95128196530968e-06	0.209556539911617	0.00139187370795945	0.00472179941434345	129	1.5	1.69575252281058e-08	1.41527857613118e-07	148	1.5	1.23021991474655e-08	1.04115453837498e-07	72	1.5	9.95234353901737e-05	0.000549314705174139	73	1.23690244565786	0.025318355832042	0.30133628723801	79	M1
adipose	M179	GO_SMALL_MOLECULE_METABOLIC_PROCESS	30	SLC27A2		-0.543619726600006	1.05570293735281e-20	1.48909677479238e-19	0.478259567133314	1.82560520184384e-15	2.22391906406431e-14	0.402263695596246	2.34089094504976e-10	8.36478364364449e-09	24	2.7	2.22768523566629e-08	1.84328534765938e-07	24	2.2	1.11010886685116e-06	7.58521979276205e-06	18	3.6	1.09550019556955e-07	8.36185592314479e-07	7	1.11490658800393	0.443189136229533	1	80	M27
adipose	M18	GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	58	POTEF,CAP1,ACTB,TAGLN2	TAGLN2	0.397692253637583	6.11256492374174e-11	3.03364333252368e-10	-0.389118709642737	2.56603774551447e-10	1.69802003900711e-09	-0.260468720976302	6.39048051374409e-05	0.000329355534169888	38	2.2	2.56014374501305e-08	2.1147488743053e-07	38	1.8	5.00110705542916e-06	3.16605517524807e-05	23	2.4	2.64637231631462e-05	0.00015625581461324	15	1.23573390296002	0.2186718134279	0.728000571412139	81	M2
adipose	M755	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	52	LOC647285,LOC390354,LOC729926,LOC728820		-0.266507980400783	1.87865279286159e-05	5.00974078096424e-05	0.329193115891921	1.25750459297079e-07	5.57043356886235e-07	0.241876637183344	0.000212732951389589	0.000934630015941147	35	2.2	3.22031621159814e-08	2.63748818416799e-07	30	1.6	0.00122254447957655	0.00580912833471511	20	2.3	0.000144201744154811	0.000773781105453623	8	0.735103244837758	0.878956733720313	1	82	M369
adipose	M415	NA	48	LOC731777,SCP2,CNBP	SYF2	-0.390549462891838	1.42607800219611e-10	6.82480186765279e-10	0.317456301488783	3.65858200109619e-07	1.49127039391286e-06	0.242146945522476	0.000209181892302166	0.000926623919619511	33	2.3	3.58344338165873e-08	2.90529930640701e-07	38	2.2	1.29268415749855e-09	1.19691139650153e-08	18	2.2	0.000440287184275753	0.00222402657271857	8	0.796361848574238	0.815600858551219	1	83	M96
adipose	M135	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	65	LOC651436,RPL4,OXA1L,LOC389404,LOC651198	LOC441246	-0.409368728182209	1.4640088727465e-11	8.52944299774045e-11	0.332533131832588	9.20254718691245e-08	4.25221145878023e-07	0.284644546373214	1.16324902572191e-05	7.00563458187577e-05	41	2.1	3.67964741326325e-08	2.97829179892314e-07	47	2	3.05472580094997e-09	2.74925322085498e-08	32	2.9	1.3488424138178e-09	1.24651643759714e-08	8	0.588082595870207	0.975110201499684	1	84	M17
adipose	M48	GO_MITOCHONDRIAL_PART	148	DCI,BCKDHA,CS,C17orf61,SERPINB6	DGAT1	-0.470647073013901	3.06141079358686e-15	2.69002653338125e-14	0.310528771443369	6.72877200884035e-07	2.53987450474537e-06	0.281537480263381	1.461172119773e-05	8.51291582824271e-05	76	1.7	4.57407701876671e-08	3.68369741878641e-07	111	2.1	4.75309514852889e-22	1.20678584192123e-20	51	2.1	1.10883634904774e-07	8.45027890648706e-07	31	1.00083313401897	0.530666008546573	1	85	M8
adipose	M440	NA	27	EIF4B,SR140,HSPB8	LOC731365	-0.429448530598449	1.09732976620638e-12	7.17278969130022e-12	0.39471482855467	1.34514529598877e-10	9.12655542594912e-10	0.306112355744887	2.23200251503239e-06	1.5910111547903e-05	22	2.7	4.75936276968251e-08	3.82652766682474e-07	20	2.1	6.65301488138214e-05	0.000378022895026943	12	2.7	0.000673194340647082	0.00329359989785144	8	1.41575439746531	0.187357221540615	0.673340887205157	86	M113
adipose	M149	GO_SISTER_CHROMATID_COHESION	171	MORC3,CCNT2,CNOT7,GABPA,C5orf24,HECTD1,GPBP1,WASL,PUM2,RNF160,SMC3,CCDC76	CCNT2,CNOT7	-0.309719132363378	5.55678008870274e-07	1.74177434359337e-06	0.279416559234288	8.62346153749623e-06	2.78444300246866e-05	0.212116083655691	0.001210992330472	0.00418768960730962	85	1.7	5.20410315946769e-08	4.14951961012762e-07	102	1.7	2.95128155653021e-10	2.90550657728607e-09	45	1.6	0.000943429898247166	0.00456022628170775	44	1.22947092411461	0.0749491264420925	0.470354687298487	87	M22
adipose	M17	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	374	LOC648249,LOC728453,HNRPA1P4,LOC441013,LOC100130980,LOC646942,LOC643863,LOC401537,LOC387867,LOC148430,LOC651436,LOC441775,LOC100129553,LOC729102,RPS3,LOC441246,LOC100133372,RPL4,EEF1D,RSL1D1,LOC645173,LOC644511,OXA1L,LOC648294,FIP1L1,LOC389404,LOC729679,PSMB7,LOC728139,PPWD1,LOC644315,LOC651198,LOC648210,RPS9	LOC648249,HNRPA1P4,LOC100130980,LOC729102,EEF1D	-0.312878064203493	4.19732873468661e-07	1.34830871090195e-06	0.242122536203814	0.000125347234459904	0.000353611145634256	0.204252478651252	0.00184784865502571	0.00586063242067325	161	1.4	5.58669507225947e-08	4.43055226404512e-07	204	1.5	1.92834936061464e-13	2.45444784052903e-12	97	1.6	3.39822008482354e-06	2.19451321140412e-05	61	0.779327370529869	0.990429787868913	1	88	M2
adipose	M369	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	57	LOC647285,LOC390354,LOC728820	LOC390354	-0.270988920472845	1.33933328010413e-05	3.62566988957483e-05	0.332313043888634	9.3949234661448e-08	4.28615247406942e-07	0.245072490703841	0.000174129153814146	0.00080459677969295	37	2.2	5.63747967011989e-08	4.45822982437022e-07	31	1.5	0.00364457621632403	0.0159976666674678	20	2.1	0.000594992118851696	0.00294686035045234	9	0.754448067070331	0.870605238476167	1	89	M77
adipose	M42	NA	112	RANGAP1,ASPSCR1,BOP1,TMEM138,BCL7B,TSPAN17	PRNPIP,ASPSCR1	0.323606290019177	1.57940427067466e-07	5.46168186504269e-07	-0.307047270395874	9.08669438531991e-07	3.38226957675797e-06	-0.191630854962029	0.00352874325110433	0.0102238182842807	61	1.8	6.08775806170789e-08	4.79075773077959e-07	64	1.6	4.51036278089085e-06	2.87044723680969e-05	24	1.3	0.113587900373593	0.379202789897726	21	0.895907079646018	0.749549078993484	1	90	M8
